SMILES,CF
O=Cc1cc(C(=O)CBr)ccc1O,0.93962
Clc1ccc(CCBr)cc1,0.33236
O=C(CBr)c1ccccc1F,0.3169
O=C(CBr)C1CC1,0.06465
O=C(CBr)c1ccc(Cl)c(Cl)c1,0.43601
FC(F)(F)c1cccc(CCl)c1,0.17736
FC(F)(F)c1ccccc1CCl,0.2492
COC(CCBr)OC,0.03493
O=[N+]([O-])c1cccc(CBr)c1,0.4517
COc1ccccc1C(=O)CBr,0.44738
COC(=O)c1ccccc1CBr,0.37868
COC(=O)c1ccc(Br)cc1CBr,0.35267
FC(F)(F)Oc1ccccc1CBr,0.29756
Fc1cc(F)cc(CCl)c1,0.14869
O=C(CBr)c1cccc(Br)c1,0.24691
O=C(CBr)c1ccccc1[N+](=O)[O-],0.2176
O=C(CCCl)c1ccc(Cl)cc1,0.43011
O=C(CBr)c1ccc2ccccc2c1,0.91198
O=C(CCl)c1ccc(O)cc1,0.45623
CN(CCCl)c1ccc(C=O)cc1,0.81813
O=C(CCl)Nc1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1Cl,1.16482
CC(Br)C(=O)c1ccc(Br)cc1,0.34581
O=C(CCl)c1ccc2[nH]c(O)cc2c1,0.65903
Cc1cccc(C)c1CCl,0.35563
COc1ccc(C(=O)CBr)cc1OC,0.64774
CS(=O)(=O)c1ccc(C(=O)CBr)cc1,0.43206
ClCCSc1ccccc1,0.35322
O=C1CCC(Br)C(=O)N1,0.15623
COC(=O)c1ccc(CBr)c(OC)c1,0.6579
Oc1ccc(CCBr)cc1,0.48229
Cc1cccc(C)c1CBr,0.41498
O=C1c2ccccc2C(=O)N1CCCl,0.37402
O=C(CCl)c1ccc(-c2ccccc2)cc1,0.92669
O=C(CCl)c1ccc(Cl)c(Cl)c1,0.58667
BrCCSc1ccccc1,0.29332
CCOC(=O)C(Cl)c1ccccc1,0.25977
ClCc1ncccn1,0.1311
BrCCc1ccc2c(c1)CCO2,0.50191
ClCc1c(-c2c(Cl)cccc2Cl)noc1C1CC1,0.68992
COc1ccc(C(=O)CCCl)cc1,0.56079
FC(F)(F)c1ccc(CBr)o1,0.1808
COc1ccc(C(=O)CCl)cc1,0.50238
Cn1nc(C(F)(F)F)c(CCl)c1OC(F)F,0.11743
ICCc1ccccc1,0.31634
CC1(C)OB(c2ccccc2CBr)OC1(C)C,0.48474
O=c1[nH]c(CCl)c(Cl)c(=O)[nH]1,0.38788
O=[N+]([O-])c1ccc(OCCCl)cc1,0.55007
COc1ccc(CCBr)cc1,0.44499
CC(C)=CCCBr,0.08903
ClCc1cccnc1Cl,0.24248
COC(=O)[C@H](CI)NC(=O)OCC1c2ccccc2-c2ccccc21,0.83246
O=C(O)c1ccc(CCBr)cc1,0.51614
Cc1nc(CCl)cs1,0.17962
BrCc1ccc2ccccc2n1,0.93689
COc1ccc(CCCBr)cc1OC,0.54233
O=C1COc2ccc(C(=O)CCl)cc2N1,0.89017
O=C(O)C(Br)Cc1ccccc1,0.23414
BrCc1cccc2cccnc12,0.75879
COC(=O)c1cccc(CCl)n1,0.38834
O=c1[nH]c2ccccc2nc1CBr,0.77689
Cc1cc(CCl)n(C)n1,0.12375
O=C(CBr)c1cccs1,0.3236
Cc1nnc(CCl)o1,0.06254
N#Cc1ccc(CCBr)cc1,0.39686
COC(=O)c1coc(CCl)n1,0.13716
ClCc1ccc(Cl)s1,0.15864
COC(=O)c1ccc(CBr)nc1,0.32979
BrCc1ccsc1Br,0.28709
O=C(OCc1ccccc1)N1CCC(I)CC1,0.2452
ClCc1nc2ccccc2s1,0.46866
FC(F)(F)c1ccc(CCl)cn1,0.11734
CN(Cc1ccccc1)C(=O)CCCl,0.19426
CC(Br)c1cccc(C(F)(F)F)c1,0.25375
ClCc1ccc2ccccc2c1,0.82211
N#Cc1cccc(CCl)n1,0.28816
ICC1CC1,0.1105
COC(=O)c1csc(CCl)n1,0.265
COC(=O)c1ccc2nc(CCl)n(C[C@@H]3CCO3)c2c1,0.81839
ClCc1ncccc1Br,0.24504
Cn1ccc(CCl)n1,0.09236
Clc1ccc2c(n1)CCNC2,0.17785
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,1.38525
NC1c2ccccc2-c2ccccc21,0.67896
COc1cc2c(cc1N)oc1ccccc12,0.54663
Cc1ccc(N)c(C)c1,0.40896
COc1cc2nc(Cl)nc(N)c2cc1OC,1.08835
Clc1ncnc2ccccc12,0.60807
Clc1nc(-c2ccccc2)nc2ccccc12,1.07241
O=C(O)c1ccc2nc(Br)sc2c1,0.75832
Nc1nc(Cl)c2c[nH]nc2n1,0.59305
O=c1[nH]nc(Cl)c2ccccc12,0.64269
N#Cc1c[nH]c2nccc(Cl)c12,0.6186
Clc1ccc2[nH]cnc2n1,0.42749
O=Cc1c[nH]c2nc(Cl)ccc12,0.71301
Cc1ccc2nc(Cl)ccc2c1,0.79141
Nc1ccc(Br)c(N)n1,0.48073
Nc1ncnc(Cl)c1C=O,0.47204
O=C(CBr)On1c(O)ccc1O,0.17662
Cc1cnc(CCl)c(C)c1,0.29079
COc1ncccc1CCl,0.16915
O=C(CCl)On1c(O)ccc1O,0.22156
Cc1oc(=O)oc1CBr,0.13978
ClCc1nc2ccccc2o1,0.33252
COc1ccnc(CCl)c1,0.44453
CC(C)(C)c1cnc(CCl)o1,0.10664
COc1ccc(-c2noc(CCl)n2)cc1,0.72862
Cc1noc(CCl)n1,0.05283
ClCc1cc2ccccc2nc1Cl,0.69516
ClCc1nccs1,0.15813
CCOC(=O)c1cc(CCl)on1,0.12776
O=c1cc(CCl)c2ccc(O)cc2o1,0.90797
O=C(CBr)c1nccs1,0.21872
ClCc1cncs1,0.17926
Clc1cc(CBr)cc(Cl)n1,0.35168
O=C(CBr)c1ccc(Cl)s1,0.41972
N#Cc1ncccc1CBr,0.40802
ClCc1cnc(Cl)nc1Cl,0.36541
BrCc1nc2ccccc2s1,0.61166
BrCc1nc2ccccc2o1,0.44208
ClCc1csc(Cl)n1,0.20888
O=C(CCl)Nc1ccc2c(c1)OCO2,0.4936
O=C(CCl)N1CCC1,0.13858
CC1(C)OB(c2cccc(Cl)c2CBr)OC1(C)C,0.52608
CC1(C)OB(/C=C/CCl)OC1(C)C,0.13622
N#Cc1ccc(CBr)cn1,0.32042
N#Cc1ccc(CBr)nc1,0.46131
CC(C)(C)OC(=O)N1CCN(C(=O)CCl)CC1,0.21501
O=c1[nH]c(CCl)nc2ccsc12,0.52633
ClCc1csc(-c2ccccc2)n1,0.77093
Fc1cccc(CBr)n1,0.18764
O=c1cc(CCl)nc2sccn12,0.43561
ClCc1nn(Cc2ccccc2)c2ccccc12,0.69144
CCCCc1nc(C=O)c(Cl)[nH]1,0.40376
CC(C)c1ccccc1N,0.46409
O=C(O)CCCc1c[nH]c2ccccc12,0.47298
O=C(O)c1ccc[nH]1,0.22438
Fc1ccc2c(C3CCNCC3)noc2c1,0.30803
Fc1cc(Br)ccc1-c1ccccc1,0.71917
Nc1ccc(OCc2ccccc2)cc1,0.57491
NCCc1ccc([N+](=O)[O-])cc1,0.38734
Nc1ccc2ccccc2c1S(=O)(=O)O,1.0023
Nc1ccc(Cl)cc1,0.33268
Nc1nc(=S)ss1,0.55994
Nc1cc(F)ccc1Br,0.33996
Cc1cccc2sc(Cl)nc12,0.49232
Cc1cc(=O)[nH]nc1Cl,0.24234
COc1cn[nH]c(=O)c1Cl,0.44082
NC1CCc2ccccc21,0.22186
O=C1C=C2CNCCC2S1,0.19105
O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,1.80363
CCc1cc2c(cc1CC)CC(N)C2,0.40304
NC1CCOc2ccccc21,0.31811
NC1CCc2ccccc2C1,0.24786
c1ccc2c(c1)C1CNCC2C1,0.2
CC12C=CC(=O)NC1CCC1C2CCC2(C)C(C(=O)O)CCC12,0.22489
O=C(O)c1cnc2ccc(Br)cn12,0.76984
O=C(O)COc1ccc(Br)cc1,0.33712
O=c1cc[nH]c2cc(Cl)ccc12,0.72678
O=c1[nH]cnc2ccc(Cl)cc12,0.66137
S=c1[nH]c2cc(Cl)ccc2o1,0.69121
Cc1ccc(/C=C/c2ccc(Br)cc2)cc1,1.17443
Brc1ccc(-n2c3ccccc3c3ccccc32)cc1,1.53371
O=C(O)c1ccc2c(I)[nH]nc2c1,0.74586
O=C(O)Cn1cnc2c(NC(=O)OC(c3ccccc3)c3ccccc3)ncnc21,0.86132
O=C(CCl)c1cccnc1,0.18515
ClCc1cccnc1,0.12736
S=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,1.08968
Brc1ccc2c(c1)oc1cc3ccccc3cc12,1.51266
Nc1nc(CCl)cs1,0.12437
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1,0.52438
CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)C21,1.13785
O=C1N=C(c2cccs2)c2c(O)[nH]c(-c3cccs3)c21,1.0182
O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,1.94707
OB(O)c1ccc(Br)cc1,0.36331
O=C(NC1CC1)c1ccc(B(O)O)cc1,0.45467
O=c1[nH]cnc2sc(Br)cc12,0.54948
ClCc1ccncc1,0.10927
Brc1cnc2cnccn12,0.5211
O=C(O)C=Cc1ccc(Br)cc1,0.83622
O=C(NN=Cc1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,1.59894
O=C(Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O)c1ccccc1,0.78068
O=S(=O)(O)c1cc(O)c2ccc(Nc3ccccc3)cc2c1,1.39942
O=c1[nH]cnc2[nH]cc(I)c12,0.40944
Nc1nc(N)c2nc(CCl)cnc2n1,0.66231
O=C1c2ccccc2C(=O)N1CC1=c2ccccc2=Cc2ccccc2N1,1.28082
O=C(O)CSc1ccccc1,0.32346
COc1ccc(CC(=O)O)cc1,0.2479
O=C(O)CCCCC1CCSS1,0.04604
COc1c(F)c(F)cc(C(=O)O)c1F,0.33142
O=C(O)C(c1ccccc1)c1ccccc1,0.45834
COc1cc(C(=O)O)cc(OC)c1OC,0.51413
O=C(O)COc1ccc2ccccc2c1,0.84791
O=C(O)c1cc(F)c(F)c(F)c1F,0.21518
O=C(O)c1cc(F)c(F)c(F)c1,0.18471
O=C(O)COc1ccccc1,0.18386
O=C(O)Cc1cccc(F)c1F,0.12276
O=C(O)/C=C/CCCCCCCO,0.1774
O=C(O)CCCC(=O)c1ccccc1,0.35419
O=C(O)c1cccc(Cl)c1F,0.30606
O=C(O)/C=C/c1ccco1,0.52992
COC(=O)c1ccc(C(=O)O)cc1,0.46691
O=C(O)CCCc1ccccc1,0.16519
N#Cc1cccc(C(=O)O)c1,0.31196
Cc1ccc(C=CC(=O)O)cc1,0.7321
Cc1ccc(C(=O)O)s1,0.29664
O=C(O)CCC(=O)c1ccccc1,0.38739
O=C(O)c1ccc(Oc2ccccc2)cc1,0.57687
O=C(O)/C=C/c1ccc(C(F)(F)F)cc1,0.79521
CCOc1ccc2ccccc2c1C(=O)O,0.90827
O=C(O)/C=C/c1ccc2c(c1)OCO2,0.91709
O=C(O)Cn1ccc2ccccc21,0.56652
Cc1ccsc1C(=O)O,0.22409
CC(=O)N1CCC(C(=O)O)CC1,0.11559
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,0.41461
O=C(O)Cc1ccc2c(c1)OCO2,0.33862
COC(=O)C=CC(=O)O,0.27234
O=C(O)C1CCCCN1C(=O)OCc1ccccc1,0.17741
O=C(O)C(Br)c1ccccc1Cl,0.39544
O=C(O)c1ccc(OCCCCc2ccccc2)cc1,0.62177
O=C(O)c1cccc(CCl)c1,0.51578
O=C(O)c1cc(Cl)c(O)c(Cl)c1,0.67698
O=C(O)CCC(=O)c1ccc(F)cc1,0.37462
O=C(O)C1COc2ccccc2O1,0.40823
O=C(O)c1c(F)cccc1F,0.13376
C[C@@H](C(=O)O)N1C(=O)c2ccccc2C1=O,0.62463
O=C(O)c1ccccc1C(F)(F)F,0.20964
Cc1oncc1C(=O)O,0.15707
Cc1cc(C)c(CC(=O)O)c(C)c1,0.43697
Cc1ccc(C(=O)O)c2ccccc12,0.86796
O=C(O)c1ccc(Cl)cc1F,0.30152
O=C(O)c1cc(F)c(F)cc1F,0.20131
O=C(O)c1ccc(F)c(F)c1,0.22779
O=C(O)CCSc1nc2ccccc2s1,0.66804
Cc1cc(C)c(C(=O)O)c(C)c1,0.41602
O=C(O)c1nccc2ccccc12,0.72811
O=C/C(Br)=C(/Br)C(=O)O,0.24989
O=C(O)Cc1noc2ccccc12,0.30132
CN(C)c1ccc(N=Nc2ccccc2C(=O)O)cc1,1.69258
O=C(O)[C@H]1CC[C@H](c2ccc(Cl)cc2)CC1,0.31246
Cc1ccc(C(=O)O)c(O)c1,0.34485
O=C(O)Cc1ccc(C(=O)O)cc1,0.40523
O=C(O)CCc1ccccc1,0.14626
CC(C)(C)OC(=O)N1CSC[C@H]1C(=O)O,0.08703
O=C(O)c1cccs1,0.20777
Cc1ccc(I)cc1C(=O)O,0.48434
O=C(O)c1ccc2c(c1)C(=O)OC2=O,0.55493
O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,0.8659
O=C(O)Cc1ccc2ccccc2c1,0.71692
COc1ccccc1C(=O)O,0.2745
C=C(Cc1ccccc1)C(=O)O,0.28723
COc1cc(C(=O)O)c([N+](=O)[O-])cc1OCc1ccccc1,0.86468
COc1cccc(/C=C/C(=O)O)c1,0.73481
O=C(O)c1ccc([N+](=O)[O-])cc1,0.27421
Cc1ccc(CC(=O)O)cc1,0.12519
O=C(O)/C=C/c1ccccc1,0.59259
O=C(O)c1ccccc1,0.27563
O=C(O)[C@H]1CCCN1C(=O)OCc1ccccc1,0.17613
O=C(O)C(=O)CCc1ccccc1,0.16539
Cc1ccc(-c2ccccc2C(=O)O)cc1,0.75013
O=C(O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.2832
O=C(O)C1CCCN(C(=O)OCc2ccccc2)C1,0.20369
O=C(O)[C@@H]1Cc2ccccc2CN1C(=O)OCc1ccccc1,0.36823
O=C(O)C1(c2ccccc2)CCCC1,0.22198
CC(C)(C)OC(=O)N1CCCC(C(=O)O)C1,0.0739
O=C(O)c1ccccc1-c1ccc(C(F)(F)F)cc1,0.5062
CC(C)(C)OC(=O)N1CCC(C(=O)O)CC1,0.06793
O=C(O)c1cccc2ccccc12,0.86768
O=C(O)c1ccccc1C(=O)c1ccccc1,0.6534
O=C(O)Cc1cccc2ccccc12,0.76557
CC(C)(Oc1ccc(Cl)cc1)C(=O)O,0.34084
O=C(O)c1ccco1,0.21498
COc1cc(/C=C/C(=O)O)cc(OC)c1OC,0.92398
O=C(O)c1cc2ccccc2cc1O,0.97765
O=C(O)c1ccc2ccccc2c1,0.97048
O=C(O)c1ccc2ccccc2n1,0.83491
O=C(O)c1ccc2c(c1)OCO2,0.3954
Cc1ccc(C(C)C(=O)O)cc1,0.28001
CC(Oc1ccccc1)C(=O)O,0.2252
O=C(O)c1ccccc1-c1ccccc1,0.69993
O=C(O)C1CCC(c2ccc(Cl)cc2)CC1,0.29025
COc1ccc(/C=C/C(=O)O)cc1,0.88972
Cc1cccc(C(=O)O)c1,0.3204
O=C(O)c1cccc(O)c1,0.33907
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,0.73141
Cc1cccc(C(=O)NN)c1,0.4589
NC(=O)c1ccsc1N,0.35695
Cc1ccc(N)cc1Nc1nccc(-c2cccnc2)n1,1.1221
Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,0.41446
Nc1cccc(Cl)c1F,0.38947
Cc1cccc(C)c1NC(=O)[C@@H]1CCCCN1,0.4059
Nc1ccc(F)c(Cl)c1,0.386
Nc1nnc(Br)s1,0.14853
Nc1nnc(Cl)cc1Br,0.39034
Nc1cccnc1N,0.31963
Nc1c(Br)cc(Br)cc1C=O,0.65074
Sc1nc2ccccc2[nH]1,0.71052
NCCc1c[nH]c2ccccc12,0.48956
CNC(=O)c1ccc(N)cc1,0.68451
NNC(=O)c1ccccc1,0.36892
Cc1ccnc(N)c1,0.27597
CCCCCCCC(=O)NN,0.03895
NC(=O)[C@@H](N)c1ccccc1,0.14148
Nc1ccc(Cl)cc1C(=O)c1ccccc1,0.69759
Nc1nc2ccccc2[nH]1,0.54475
O=C(OCc1ccccc1)[C@@H]1Cc2ccccc2CN1,0.29822
N#Cc1cc(Cl)c(N)c(Cl)c1,0.65172
Nc1nccs1,0.12762
CC(C)(C)OC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,0.5645
O=c1[nH]c2ccccc2s1,0.41267
Nc1nc2ccc(Cl)cc2s1,0.61801
Nc1c(Cl)cc(Cl)cc1C(=O)O,0.43905
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,0.73903
COc1ccc(C(C)=O)cc1,0.5229
CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,0.62909
O=C(O)c1ccc[nH]c1=S,0.48081
CC(C)(C)OC(=O)N1CCC(=O)C1,0.03022
CCCC(=O)c1ccc(O)cc1,0.53547
O=C1CCSC1,0.01991
CC(=O)c1ccc([N+](=O)[O-])cc1,0.5281
CC(=O)c1ccc(S(C)(=O)=O)cc1,0.49563
CCOC(=O)CC(=O)CC(=O)OCC,0.02853
O=C1CCC(c2ccc(O)cc2)CC1,0.2665
CC(C)(O)C(=O)c1ccc(OCCO)cc1,0.5309
COc1ccc2c(c1)CCCC2=O,0.53517
O=C1CCSCC1,0.02887
CSc1ccc(C(C)=O)cc1,0.59656
Nc1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1Cl,0.9841
COc1cc2c(cc1OC)C(=O)CC2,0.56793
CC(=O)c1ccc(N(C)C)cc1,0.80033
C=CC(=O)Oc1ccc(C(=O)c2ccccc2)cc1,0.46956
CC(=O)c1cnccn1,0.20086
O=C(c1ccccc1)c1ccc(-c2ccccc2)cc1,0.80342
CC(=O)c1nccs1,0.16836
CC(=O)CCc1ccccc1,0.14043
COC(OC)(C(=O)c1ccccc1)c1ccccc1,0.40581
CC(=O)c1ccc(Cl)c(Cl)c1,0.34884
CCC(=O)c1ccc2cc(OC)ccc2c1,1.0431
Cn1c2c(c3ccccc31)C(=O)CCC2,0.68481
CCCC(=O)CCc1ccccc1,0.12689
CC(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.29731
CC(=O)c1ccc2c(c1)OCO2,0.53277
CC(=O)c1cccc(C(F)(F)F)c1,0.26492
O=C(c1ccc(F)cc1)c1ccc(F)cc1,0.42666
COC(=O)c1ccc(C(C)=O)cc1,0.33567
CC(=O)c1cccnc1,0.24841
O=C(c1ccc[nH]1)C(Cl)(Cl)Cl,0.40264
CC(=O)c1ccc(F)cc1F,0.23997
Cc1oc(C)c(O)c1O,0.17798
CCC(=O)c1cccc(OC)c1,0.33097
COc1ccc2cc(C(C)=O)ccc2c1,0.86748
O=C1CN(C(c2ccccc2)c2ccccc2)C1,0.26821
CC(=O)c1cccc(F)c1,0.23506
O=C1CCC(c2ccccc2)CC1,0.17527
O=C1c2ccccc2-c2ccccc21,0.71805
CN1C2CCC1CC(=O)C2,0.00994
CC(=O)c1cc(O)ccc1O,0.37103
O=C(c1ccccc1)c1ccccc1Cl,0.58759
O=C(CCl)c1ccc(F)c(F)c1,0.31949
CCC(=O)c1ccc(C)cc1,0.48109
O=C(CCl)c1ccccc1,0.38962
CN(C)C=CC(=O)c1cccnc1,0.75287
COc1cccc(C(C)=O)c1,0.40224
CC(=O)c1cccc(C#N)c1,0.46463
O=C1Cc2ccccc2C1,0.14069
CCC(=O)c1ccc(Cl)cc1,0.3905
CC(=O)c1c(O)cccc1O,0.48003
CCC(=O)c1ccc(O)cc1,0.52281
CC(=O)c1ccc(C(F)(F)F)cc1,0.29819
CC(=O)c1cc(F)c(Cl)cc1Cl,0.42224
O=C(c1ccccc1)C1CCCCC1,0.35943
CC(=O)Oc1ccccc1C(C)=O,0.39657
CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1,0.65542
CC(C)(O)C(=O)c1ccccc1,0.30509
CC1=CC(=O)CC(C)(C)C1,0.1853
CC(C)(C)OC(=O)N1CCC(=O)CC1,0.05663
CC(=O)c1ccc(-c2ccc(C(C)=O)cc2)cc1,1.09771
CC1(C)CC(=O)CC(C)(C)N1,0.03868
O=C1CCc2ccccc21,0.43551
CC(=O)c1ccc(OC(F)(F)F)cc1,0.33158
CC(=O)c1cccs1,0.26175
O=C(Cn1cncn1)c1ccc(F)cc1F,0.41873
CC(=O)CC(=O)NCc1ccccc1,0.2498
CC(=O)c1ccc(O)cc1O,0.78929
O=C(CC(=O)C(F)(F)F)c1ccc2ccccc2c1,1.28986
O=C(c1ccccc1)c1ccccn1,0.54246
O=C1Nc2ccccc2C1=O,0.49606
CC(=O)c1ccc2ccccc2c1,0.82663
CC(=O)c1ccc(-c2ccccc2)cc1,0.90998
CC(=O)c1cccc2ccccc12,0.80866
CC(=O)c1cccn1C,0.36517
O=C(c1ccccc1)C1(O)CCCCC1,0.33043
COc1ccc(C(=O)/C=C/c2ccccc2)cc1,1.2037
Cc1cc(C)c(C(=O)c2ccccc2)c(C)c1,0.75666
CC(=O)c1ccc(N)cc1,0.71409
CC(=O)c1cccc(N)c1,0.48167
CC(=O)c1ccc(O)cc1,0.61621
OB(O)C1=CCCC1,0.10159
CC1(C)OB(C2=CCOCC2)OC1(C)C,0.07657
CC1(C)C=C(B2OC(C)(C)C(C)(C)O2)CC(C)(C)C1,0.18015
CC1(C)OB(C2=CCCCC2)OC1(C)C,0.11212
CC1(C)OB(C2=CCN(C(=O)OCc3ccccc3)CC2)OC1(C)C,0.34377
CC(C)(C)OC(=O)N1CC=C(B2OC(C)(C)C(C)(C)O2)CC1,0.18305
CC1(C)OB(C2=CCC3(CC2)OCCO3)OC1(C)C,0.11615
CC(C)=CB1OC(C)(C)C(C)(C)O1,0.1334
CCO/C=C/B1OC(C)(C)C(C)(C)O1,0.2121
CC1(C)OB(Cc2ccccc2)OC1(C)C,0.16751
OB(O)CCc1ccccc1,0.1662
CC1(C)OB(c2cccs2)OC1(C)C,0.19206
CC1(C)OB(c2ccco2)OC1(C)C,0.0651
O=C(O)c1ccc(B(O)O)s1,0.33938
Cc1cc(C)cc(B2OC(C)(C)C(C)(C)O2)c1,0.51849
CC1(C)OB(c2ccc(N)cc2)OC1(C)C,0.40392
CC1(C)OB(c2ccc(O)cc2)OC1(C)C,0.47388
CSc1ccc(B2OC(C)(C)C(C)(C)O2)cc1,0.57501
CC1(C)OB(c2cccc(N)c2)OC1(C)C,0.57211
Cc1ccc(B2OC(C)(C)C(C)(C)O2)cc1C,0.58979
CC1(C)OB(c2cccc(CC#N)c2)OC1(C)C,0.37857
Cc1cc(N)ccc1Br,0.49591
Nc1nc2ccc(Br)cc2s1,0.65172
Nc1ccc(Br)c(C(F)(F)F)c1,0.49266
C[C@H](N)c1ccc(Br)cc1,0.31368
Nc1cccc(Br)n1,0.36399
NCCc1cccc(Cl)c1,0.24798
Cc1c(N)cccc1Br,0.59739
Nc1ccc2ccccc2c1Br,0.86794
Nc1ncnn2c(Br)ccc12,0.63829
Nc1ncc(Cl)cc1F,0.35654
Nc1cnc(Br)cn1,0.41168
Nc1cc2c(cc1Br)OC(F)(F)O2,0.42289
Nc1[nH]nc2cccc(Br)c12,0.48325
Nc1nc2ccc(Br)cn2n1,0.6417
Brc1ccc2nc(-c3ccccc3)cn2c1,1.1134
CCOc1ccc(N)cc1Cl,0.43093
Cc1cc(N)cc(C)c1Br,0.51948
Cc1c(Br)cnc(N)c1[N+](=O)[O-],0.54089
N#Cc1cc(N)ccc1Br,0.60121
Cc1cc(N)nc(C)c1Br,0.46187
Nc1ncncc1Br,0.30332
Nc1cc(F)c(Br)c(F)c1,0.44797
COC(=O)c1cc(I)c(N)c(OC)c1,0.74671
Nc1nccnc1Br,0.37465
Nc1cc(Br)[nH]n1,0.12947
CC1(C)OB(c2ccc(CBr)cc2)OC1(C)C,0.4825
OB(O)c1c2ccccc2cc2ccccc12,1.15865
CC1(C)OB(C2=CCC(F)(F)CC2)OC1(C)C,0.09897
OB(O)c1ccc(O)c(F)c1F,0.30195
CC(C)(C)OC(=O)N1CCC(=CB2OC(C)(C)C(C)(C)O2)CC1,0.30428
N#Cc1ccc(B(O)O)cn1,0.28025
OB(O)c1cccc2c1OCC2,0.39929
CC1(C)OB(c2ccc3c4c(cccc24)CC3)OC1(C)C,0.82977
CC1(C)OB(c2ccc3[nH]cnc3c2)OC1(C)C,0.60545
OB(O)c1cccc2c1Oc1ccccc1S2,0.68745
OB(O)c1ccc2c(c1)OCCCO2,0.46529
Cc1c(C)c(C)c(B(O)O)c(C)c1C,0.38708
COc1cc(C=CB2OC(C)(C)C(C)(C)O2)cc(OC)c1,0.71761
Cc1cc(B2OC(C)(C)C(C)(C)O2)c(C)s1,0.33437
Cc1c(B2OC(C)(C)C(C)(C)O2)n(C(=O)OC(C)(C)C)c2ccccc12,0.76004
C#Cc1ccc(B2OC(C)(C)C(C)(C)O2)cc1,0.5237
CC1(C)OB(c2cccc3c2CNC3=O)OC1(C)C,0.40265
CC1(C)OB(c2ccc3ocnc3c2)OC1(C)C,0.40495
COc1ccsc1B1OC(C)(C)C(C)(C)O1,0.23556
COC(=O)c1cc(B2OC(C)(C)C(C)(C)O2)cn1C(=O)OC(C)(C)C,0.40055
CC(C)(C)OC(=O)N1CC2(CC(=CB3OC(C)(C)C(C)(C)O3)C2)C1,0.25349
CC1(C)OB(C2=Cc3ccccc3C2)OC1(C)C,0.54605
CC1(C)OB(c2cccc3c2CCC3)OC1(C)C,0.52047
OB(O)c1ccnc(C(F)(F)F)c1,0.04185
C=CCn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0.15186
CC1(C)OB(c2ccc3c(c2)NC(=O)CO3)OC1(C)C,0.60883
CC1(C)OB(c2cccnc2-c2ccccc2)OC1(C)C,0.61768
CC1(C)OB(c2cccc3cc(O)[nH]c23)OC1(C)C,0.42201
OB(O)c1cccc2c1OCC1(CC1)CO2,0.38428
Cc1cnccc1B1OC(C)(C)C(C)(C)O1,0.16316
CC1(C)OB(c2ccc3c4c(cccc24)C(=O)OC3=O)OC1(C)C,0.6525
CC1(C)OB(c2ccc3c(c2)CCC(=O)O3)OC1(C)C,0.44068
CC1(C)OB(c2scc3c2OCCO3)OC1(C)C,0.26924
Cc1cc(=O)n(-c2ccccc2)[nH]1,0.48621
O=C(O)c1c[nH]ccc1=O,0.28346
O=c1cc(C(F)(F)F)[nH]n1-c1ccccc1,0.52251
O=c1cn[nH]c2ccccc12,0.72319
CC(C)(C)OC(=O)N1CCc2ccc(Br)cc2C1,0.48666
COC(=O)c1cc(Br)cc2c1cc(O)n2C,0.79931
N#Cc1cc(Br)c[nH]c1=O,0.52944
Nc1c(Cl)cc(C(=O)O)c2c1CCO2,0.69131
CC(C)(C)OC(=O)N1CCc2nc(Br)sc2C1,0.21277
O=C1CCCc2nc(Cl)ccc21,0.46014
Oc1cc2cccc(Cl)c2[nH]1,0.52081
CC(C)(C)OC(=O)N1CCc2nc(Cl)ccc2C1,0.26972
O=C1Nc2ccc(I)cc2C1=O,0.7214
O=C1Nc2cccc(I)c2C1=O,0.62375
O=C1CCC(N2C(=O)c3cccc(I)c3C2=O)C(=O)N1,0.81831
CC(C)(C)OC(=O)N1CCc2[nH]nc(I)c2C1,0.19343
Brc1ccc2[nH]c3ccc4ccccc4c3c2c1,1.33847
Brc1cc2[nH]c3ccccc3c2c2ccccc12,1.40175
